global_product_name,status,request_timestamp_local,begintrip_timestamp_local,dropoff_timestamp_local,trip_distance_miles,trip_duration_seconds,base_fare_local,original_fare_local,cancellation_fee_local
UberX,completed,2024-10-27T02:24:52.000Z,2024-10-27T02:41:30.000Z,2024-10-27T02:58:35.000Z,5.498103100719975,1025.0,7.92,35.95,0.0
UberX,completed,2024-10-27T02:46:33.000Z,2024-10-27T02:06:04.000Z,2024-10-27T02:20:34.000Z,3.2742908573606955,870.0,7.92,21.95,0.0
UberX,completed,2024-10-27T02:19:46.000Z,2024-10-27T02:27:42.000Z,2024-10-27T02:49:35.000Z,6.557144736005022,1313.0,7.92,38.9,0.0
UberX,completed,2024-10-27T02:41:29.000Z,2024-10-27T03:03:12.000Z,2024-10-27T03:25:48.000Z,8.941493833206584,1333.0,7.92,47.84,0.0
UberX,rider_canceled,2024-10-27T03:07:08.000Z,,,0.0,0.0,,10.0,9.26
UberX,completed,2024-10-27T03:22:51.000Z,2024-10-27T03:29:46.000Z,2024-10-27T03:39:20.000Z,3.1972146219135342,574.0,7.92,21.9,0.0
UberX,completed,2024-10-27T16:46:43.000Z,2024-10-27T16:54:44.000Z,2024-10-27T17:13:50.000Z,4.275119443729619,1146.0,7.41,32.5,0.0
UberX,rider_canceled,2024-10-27T18:19:37.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-28T14:38:23.000Z,2024-10-28T14:56:42.000Z,2024-10-28T15:24:35.000Z,4.210469298790539,1673.0,7.58,27.7,0.0
UberX,completed,2024-10-28T15:16:39.000Z,2024-10-28T15:33:49.000Z,2024-10-28T15:59:38.000Z,6.469708244428491,1549.0,7.58,35.99,0.0
UberX,rider_canceled,2024-10-28T15:48:39.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-28T15:53:59.000Z,2024-10-28T16:03:19.000Z,2024-10-28T16:32:59.000Z,4.849249628665081,1746.0,7.58,43.34,0.0
UberX,completed,2024-10-28T16:34:23.000Z,2024-10-28T16:43:01.000Z,2024-10-28T17:16:32.000Z,5.802296115854042,2011.0,7.58,35.94,0.0
UberX,rider_canceled,2024-10-28T16:56:29.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-28T17:07:49.000Z,2024-10-28T17:24:43.000Z,2024-10-28T17:38:16.000Z,2.5271745488821784,813.0,7.58,18.93,0.0
UberX,completed,2024-10-28T17:28:54.000Z,2024-10-28T17:42:30.000Z,2024-10-28T17:52:39.000Z,1.7355941400653638,609.0,7.58,17.79,0.0
UberX,rider_canceled,2024-10-28T17:43:10.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-28T17:48:22.000Z,2024-10-28T17:56:30.000Z,2024-10-28T18:29:32.000Z,7.9417936198393155,1938.0,7.58,42.99,0.0
UberX,completed,2024-10-28T18:26:03.000Z,2024-10-28T18:44:38.000Z,2024-10-28T19:06:04.000Z,7.405233427558012,1286.0,7.41,35.82,0.0
UberX,completed,2024-10-28T19:08:28.000Z,2024-10-28T19:14:22.000Z,2024-10-28T19:18:04.000Z,0.8086120320633667,222.0,7.41,16.5,0.0
UberX,completed,2024-10-28T19:24:05.000Z,2024-10-28T19:29:59.000Z,2024-10-28T19:46:22.000Z,4.934076864252961,957.0,7.41,26.69,0.0
UberX,completed,2024-10-29T07:30:09.000Z,2024-10-29T07:41:22.000Z,2024-10-29T07:46:32.000Z,0.7806098705868566,310.0,7.58,12.28,0.0
UberX,completed,2024-10-29T07:41:39.000Z,2024-10-29T07:54:27.000Z,2024-10-29T08:16:26.000Z,3.9098103657028256,1279.0,7.58,25.04,0.0
UberX,completed,2024-10-29T08:00:34.000Z,2024-10-29T08:27:31.000Z,2024-10-29T08:52:02.000Z,6.257844102930948,1471.0,7.58,28.51,0.0
UberX,completed,2024-10-29T08:46:02.000Z,2024-10-29T08:56:55.000Z,2024-10-29T09:02:01.000Z,0.5996553976161398,265.0,7.58,11.5,0.0
UberX,completed,2024-10-29T08:59:39.000Z,2024-10-29T09:06:21.000Z,2024-10-29T09:26:40.000Z,4.203516113650013,1219.0,7.58,24.15,0.0
UberX,completed,2024-10-29T14:29:05.000Z,2024-10-29T14:46:41.000Z,2024-10-29T15:11:51.000Z,4.138451572175843,1510.0,7.58,26.72,0.0
UberX,completed,2024-10-29T15:08:17.000Z,2024-10-29T15:14:40.000Z,2024-10-29T15:43:26.000Z,6.186489984187066,1726.0,7.58,36.4,0.0
UberX,completed,2024-10-29T15:40:59.000Z,2024-10-29T15:50:18.000Z,2024-10-29T16:06:38.000Z,4.060602638462639,980.0,7.58,28.53,0.0
UberX,completed,2024-10-29T15:55:12.000Z,2024-10-29T16:15:54.000Z,2024-10-29T16:22:03.000Z,0.57834011,369.0,7.58,13.8,0.0
UberX,completed,2024-10-29T16:17:09.000Z,2024-10-29T16:30:33.000Z,2024-10-29T16:54:14.000Z,3.417298344504742,1421.0,7.58,25.97,0.0
UberX,completed,2024-10-29T16:42:24.000Z,2024-10-29T16:59:16.000Z,2024-10-29T17:39:19.000Z,7.921671278053523,2403.0,7.58,58.92,0.0
UberX,completed,2024-10-29T17:39:21.000Z,2024-10-29T18:01:36.000Z,2024-10-29T18:45:48.000Z,9.459225378633612,2652.0,7.58,56.08,0.0
UberX,completed,2024-10-29T18:47:20.000Z,2024-10-29T18:52:11.000Z,2024-10-29T19:12:40.000Z,3.8610195551310698,1229.0,7.41,24.65,0.0
UberX,completed,2024-10-30T08:15:13.000Z,2024-10-30T08:26:02.000Z,2024-10-30T08:54:12.000Z,5.791015104015455,1690.0,7.58,33.56,0.0
UberX,completed,2024-10-30T08:58:43.000Z,2024-10-30T09:05:42.000Z,2024-10-30T09:20:50.000Z,3.1041654310022597,908.0,7.58,19.91,0.0
UberX,rider_canceled,2024-10-30T09:18:03.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-30T09:23:55.000Z,2024-10-30T09:27:46.000Z,2024-10-30T09:44:40.000Z,4.643442793932413,1014.0,7.41,25.6,0.0
UberX,completed,2024-10-30T09:49:19.000Z,2024-10-30T10:05:44.000Z,2024-10-30T10:17:31.000Z,2.8465725373545085,707.0,7.41,18.92,0.0
UberX,completed,2024-10-30T14:29:02.000Z,2024-10-30T14:44:24.000Z,2024-10-30T14:59:49.000Z,2.207712787812905,925.0,7.58,19.14,0.0
UberX,completed,2024-10-30T14:54:09.000Z,2024-10-30T15:10:04.000Z,2024-10-30T15:26:50.000Z,3.619018227804199,963.0,7.58,22.96,0.0
UberX,completed,2024-10-30T15:24:39.000Z,2024-10-30T15:45:48.000Z,2024-10-30T16:19:48.000Z,8.564099632034647,2040.0,7.58,51.97,0.0
UberX,rider_canceled,2024-10-30T16:07:48.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-30T16:23:11.000Z,2024-10-30T16:33:06.000Z,2024-10-30T16:48:57.000Z,3.6816231639741273,951.0,7.58,24.07,0.0
UberX,completed,2024-10-30T16:40:21.000Z,2024-10-30T16:57:53.000Z,2024-10-30T17:10:04.000Z,3.232859271755552,731.0,7.58,22.01,0.0
UberX,completed,2024-10-30T17:00:26.000Z,2024-10-30T17:16:03.000Z,2024-10-30T17:47:11.000Z,6.543992447512389,1817.0,7.58,43.36,0.0
UberX,completed,2024-10-30T17:46:52.000Z,2024-10-30T18:00:59.000Z,2024-10-30T18:07:50.000Z,1.9559450562193432,411.0,7.58,17.32,0.0
UberX,rider_canceled,2024-10-30T18:07:07.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-30T18:09:04.000Z,2024-10-30T18:26:20.000Z,2024-10-30T18:45:11.000Z,3.3703942231045314,1131.0,7.41,22.31,0.0
UberX,completed,2024-10-31T07:27:42.000Z,2024-10-31T07:40:36.000Z,2024-10-31T07:52:32.000Z,1.5165070379907966,716.0,7.58,14.96,0.0
UberX,rider_canceled,2024-10-31T07:44:48.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-31T07:50:21.000Z,2024-10-31T07:59:54.000Z,2024-10-31T08:16:37.000Z,2.6867608946713912,1003.0,7.58,18.96,0.0
UberX,completed,2024-10-31T08:14:14.000Z,2024-10-31T08:20:18.000Z,2024-10-31T08:33:26.000Z,2.0175482253697283,734.0,7.58,17.37,0.0
UberX,completed,2024-10-31T08:33:02.000Z,2024-10-31T08:44:45.000Z,2024-10-31T08:58:06.000Z,2.6844044060071472,801.0,7.58,19.93,0.0
UberX,completed,2024-10-31T08:57:55.000Z,2024-10-31T09:06:58.000Z,2024-10-31T09:15:43.000Z,1.7645803215697955,525.0,7.58,15.04,0.0
UberX,completed,2024-10-31T09:20:51.000Z,2024-10-31T09:35:59.000Z,2024-10-31T10:39:26.000Z,6.367104772526393,3773.0,7.41,45.12,0.0
UberX,rider_canceled,2024-10-31T09:53:25.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-31T10:48:52.000Z,2024-10-31T11:08:12.000Z,2024-10-31T11:27:36.000Z,2.3224449553982107,1164.0,7.41,18.91,0.0
UberX,completed,2024-10-31T15:37:15.000Z,2024-10-31T15:47:09.000Z,2024-10-31T16:03:02.000Z,2.640228667916308,953.0,7.58,30.62,0.0
UberX,driver_canceled,2024-10-31T15:51:46.000Z,,,0.0,0.0,,5.0,4.63
UberX,completed,2024-10-31T16:12:44.000Z,2024-10-31T16:24:29.000Z,2024-10-31T16:59:50.000Z,6.647687087954942,2104.0,7.58,43.72,0.0
UberX,rider_canceled,2024-10-31T16:37:55.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-10-31T16:41:31.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-31T17:05:00.000Z,2024-10-31T17:05:36.000Z,2024-10-31T17:53:59.000Z,10.140956527547326,2876.0,7.58,78.93,0.0
UberX,completed,2024-10-31T17:49:55.000Z,2024-10-31T18:08:37.000Z,2024-10-31T18:39:17.000Z,7.921631955800893,1840.0,7.58,46.45,0.0
UberX,completed,2024-10-31T18:26:45.000Z,2024-10-31T18:50:46.000Z,2024-10-31T18:59:51.000Z,3.158142849610027,545.0,7.41,19.97,0.0
UberX,completed,2024-10-31T18:44:38.000Z,2024-10-31T19:09:36.000Z,2024-10-31T19:17:17.000Z,2.844671030617104,461.0,7.41,22.55,0.0
UberX,rider_canceled,2024-10-31T18:56:13.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-31T19:05:10.000Z,2024-10-31T19:29:06.000Z,2024-10-31T19:45:32.000Z,5.402577297664239,986.0,7.41,28.07,0.0
UberX,completed,2024-10-31T19:48:30.000Z,2024-10-31T20:06:43.000Z,2024-10-31T20:23:14.000Z,3.029501517712008,991.0,7.41,29.54,0.0
UberX,completed,2024-10-31T20:27:04.000Z,2024-10-31T20:33:00.000Z,2024-10-31T20:45:48.000Z,3.2764032373569982,768.0,7.41,20.99,0.0
UberX,completed,2024-10-31T20:30:29.000Z,2024-10-31T20:53:12.000Z,2024-10-31T21:01:39.000Z,1.4540771440449254,507.0,7.41,18.57,0.0
UberX,completed,2024-10-31T20:58:18.000Z,2024-10-31T21:11:08.000Z,2024-10-31T21:24:49.000Z,4.031114884826343,821.0,7.41,23.57,0.0
UberX,completed,2024-10-31T21:15:43.000Z,2024-10-31T21:35:32.000Z,2024-10-31T21:48:58.000Z,5.1275863624722025,806.0,7.41,26.67,0.0
UberX,driver_canceled,2024-10-31T21:43:01.000Z,,,0.0,0.0,,9.28,0.0
UberX,completed,2024-10-31T22:05:13.000Z,2024-10-31T22:13:26.000Z,2024-10-31T22:22:38.000Z,2.468390687379878,540.0,7.41,18.18,0.0
UberX,rider_canceled,2024-10-31T22:17:15.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-10-31T22:18:07.000Z,2024-10-31T22:27:30.000Z,2024-10-31T22:41:23.000Z,3.9602090980472378,833.0,7.41,23.9,0.0
UberX,completed,2024-10-31T23:18:43.000Z,2024-10-31T23:29:31.000Z,2024-10-31T23:50:12.000Z,4.660183555462235,1241.0,7.41,25.1,0.0
UberX,completed,2024-10-31T23:33:55.000Z,2024-11-01T00:02:53.000Z,2024-11-01T00:25:15.000Z,8.701861171878388,1342.0,7.41,39.91,0.0
UberX,completed,2024-11-01T00:03:38.000Z,2024-11-01T00:34:43.000Z,2024-11-01T00:38:17.000Z,0.6512377548868958,214.0,7.41,11.5,0.0
UberX,rider_canceled,2024-11-01T00:26:58.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-01T15:29:11.000Z,2024-11-01T15:33:00.000Z,2024-11-01T15:45:40.000Z,1.6578027353942135,760.0,7.58,14.97,0.0
UberX,completed,2024-11-01T17:53:39.000Z,2024-11-01T17:55:10.000Z,2024-11-01T18:07:41.000Z,3.0905154643769284,751.0,7.58,20.71,0.0
UberX,completed,2024-11-01T18:06:46.000Z,2024-11-01T18:16:16.000Z,2024-11-01T18:41:47.000Z,5.521813810657881,1531.0,7.41,31.52,0.0
UberX,completed,2024-11-01T19:11:15.000Z,2024-11-01T19:19:13.000Z,2024-11-01T19:30:05.000Z,3.4684758173723638,652.0,7.41,22.16,0.0
UberX,completed,2024-11-01T19:30:18.000Z,2024-11-01T19:34:53.000Z,2024-11-01T19:48:37.000Z,4.130948785636536,824.0,7.41,22.16,0.0
UberX,completed,2024-11-04T15:02:02.000Z,2024-11-04T15:08:05.000Z,2024-11-04T15:25:37.000Z,2.495498724317632,1052.0,7.58,20.78,0.0
UberX,rider_canceled,2024-11-04T15:10:45.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-04T15:22:41.000Z,2024-11-04T15:33:53.000Z,2024-11-04T15:51:13.000Z,2.599102430068738,1040.0,7.58,27.72,0.0
UberX,completed,2024-11-04T15:48:01.000Z,2024-11-04T15:55:29.000Z,2024-11-04T16:14:19.000Z,3.5817733615597884,1130.0,7.58,25.41,0.0
UberX,completed,2024-11-04T16:13:37.000Z,2024-11-04T16:18:53.000Z,2024-11-04T16:46:24.000Z,3.962045601751529,1651.0,7.58,26.65,0.0
UberX,completed,2024-11-04T16:44:32.000Z,2024-11-04T17:10:58.000Z,2024-11-04T17:36:06.000Z,4.862285834538695,1508.0,7.58,33.36,0.0
UberX,completed,2024-11-04T17:35:30.000Z,2024-11-04T17:52:55.000Z,2024-11-04T18:09:51.000Z,6.149588740489464,1016.0,7.58,34.67,0.0
UberX,completed,2024-11-04T18:07:41.000Z,2024-11-04T18:20:38.000Z,2024-11-04T18:40:33.000Z,8.974668579815594,1195.0,7.41,51.31,0.0
UberX,completed,2024-11-05T14:32:20.000Z,2024-11-05T14:44:03.000Z,2024-11-05T14:58:10.000Z,3.3667718281814527,847.0,7.58,19.94,0.0
UberX,completed,2024-11-05T14:56:18.000Z,2024-11-05T15:14:17.000Z,2024-11-05T15:39:07.000Z,2.513183085668192,1490.0,7.58,21.0,0.0
UberX,rider_canceled,2024-11-05T15:25:20.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-05T15:29:46.000Z,2024-11-05T15:42:50.000Z,2024-11-05T16:09:41.000Z,3.6726161013865752,1587.0,7.58,24.99,0.0
UberX,rider_canceled,2024-11-05T15:51:58.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-05T17:12:35.000Z,2024-11-05T17:21:31.000Z,2024-11-05T17:39:53.000Z,3.9004865659729617,1102.0,7.58,26.32,0.0
UberX,completed,2024-11-05T17:39:04.000Z,2024-11-05T17:49:14.000Z,2024-11-05T18:16:15.000Z,4.656194104145973,1621.0,7.58,26.23,0.0
UberX,completed,2024-11-05T18:16:28.000Z,2024-11-05T18:22:31.000Z,2024-11-05T18:28:44.000Z,1.4955531,373.0,7.41,14.93,0.0
UberX,completed,2024-11-07T07:38:18.000Z,2024-11-07T07:48:14.000Z,2024-11-07T08:31:58.000Z,4.791799675740935,2624.0,7.58,35.06,0.0
UberX,completed,2024-11-07T08:35:16.000Z,2024-11-07T08:53:31.000Z,2024-11-07T09:15:52.000Z,5.843882827317044,1341.0,7.58,31.34,0.0
UberX,completed,2024-11-07T16:26:47.000Z,2024-11-07T16:32:38.000Z,2024-11-07T16:46:08.000Z,2.438975358348731,810.0,7.58,19.07,0.0
UberX,completed,2024-11-07T16:46:39.000Z,2024-11-07T17:01:11.000Z,2024-11-07T17:15:02.000Z,1.6821097636088236,796.0,7.58,16.99,0.0
UberX,completed,2024-11-07T17:13:49.000Z,2024-11-07T17:19:05.000Z,2024-11-07T17:32:47.000Z,0.5905370151371773,822.0,7.58,12.78,0.0
UberX,completed,2024-11-07T17:21:11.000Z,2024-11-07T17:35:12.000Z,2024-11-07T17:44:28.000Z,1.903403894497014,556.0,7.58,15.5,0.0
UberX,completed,2024-11-07T17:38:59.000Z,2024-11-07T17:53:48.000Z,2024-11-07T18:19:19.000Z,4.209436013997727,1531.0,7.58,29.03,0.0
UberX,completed,2024-11-07T18:18:19.000Z,2024-11-07T18:23:14.000Z,2024-11-07T18:48:30.000Z,5.671197183278443,1516.0,7.41,30.92,0.0
UberX,completed,2024-11-07T18:50:26.000Z,2024-11-07T19:02:00.000Z,2024-11-07T19:16:27.000Z,4.967790809080447,830.0,7.41,27.95,0.0
UberX,completed,2024-11-08T14:01:56.000Z,2024-11-08T14:19:02.000Z,2024-11-08T14:48:17.000Z,6.455797021662843,1755.0,7.58,33.93,0.0
UberX,completed,2024-11-08T14:42:35.000Z,2024-11-08T14:57:37.000Z,2024-11-08T15:30:55.000Z,5.862768097,1998.0,7.58,36.9,0.0
UberX,completed,2024-11-08T15:11:38.000Z,2024-11-08T15:42:10.000Z,2024-11-08T16:45:08.000Z,7.960086761893398,3778.0,7.58,42.99,0.0
UberX,completed,2024-11-08T16:47:37.000Z,2024-11-08T16:57:55.000Z,2024-11-08T17:17:52.000Z,4.058726143951492,1197.0,7.58,29.96,0.0
UberX,completed,2024-11-08T17:09:33.000Z,2024-11-08T17:31:17.000Z,2024-11-08T17:52:26.000Z,3.9196907797090663,1269.0,7.58,29.87,0.0
UberX,completed,2024-11-08T17:47:05.000Z,2024-11-08T17:56:56.000Z,2024-11-08T18:04:59.000Z,1.573548529395707,483.0,7.58,14.92,0.0
UberX,completed,2024-11-08T17:48:54.000Z,2024-11-08T18:11:08.000Z,2024-11-08T18:23:50.000Z,2.7475173038669456,762.0,7.58,20.94,0.0
UberX,completed,2024-11-08T18:20:55.000Z,2024-11-08T18:30:41.000Z,2024-11-08T18:41:32.000Z,3.238164193951296,651.0,7.41,20.94,0.0
UberX,completed,2024-11-08T18:30:35.000Z,2024-11-08T18:51:56.000Z,2024-11-08T19:03:35.000Z,3.263734170079641,699.0,7.41,21.18,0.0
UberX,completed,2024-11-08T18:57:42.000Z,2024-11-08T19:14:54.000Z,2024-11-08T19:27:39.000Z,3.789565596936726,765.0,7.41,36.29,0.0
UberX,completed,2024-11-09T10:47:32.000Z,2024-11-09T10:57:56.000Z,2024-11-09T11:07:44.000Z,3.098291690709634,588.0,7.58,21.25,0.0
UberX,completed,2024-11-09T11:03:52.000Z,2024-11-09T11:08:38.000Z,2024-11-09T11:17:38.000Z,1.955217319443376,540.0,7.58,15.33,0.0
UberX,driver_canceled,2024-11-09T11:24:21.000Z,,,0.0,0.0,,5.0,4.63
UberX,completed,2024-11-09T11:39:25.000Z,2024-11-09T11:48:41.000Z,2024-11-09T12:02:12.000Z,2.7160712420859574,811.0,7.58,24.97,0.0
UberX,completed,2024-11-09T11:56:17.000Z,2024-11-09T12:16:51.000Z,2024-11-09T12:34:35.000Z,5.736921214,1064.0,7.58,29.97,0.0
UberX,completed,2024-11-09T12:30:23.000Z,2024-11-09T12:38:54.000Z,2024-11-09T12:46:39.000Z,2.3529440186420425,465.0,7.58,20.94,0.0
UberX,completed,2024-11-09T12:43:48.000Z,2024-11-09T12:51:15.000Z,2024-11-09T13:02:54.000Z,2.53611202922792,699.0,7.58,18.96,0.0
UberX,completed,2024-11-09T13:05:37.000Z,2024-11-09T13:12:45.000Z,2024-11-09T13:31:58.000Z,3.913100264580846,1153.0,7.58,25.2,0.0
UberX,completed,2024-11-09T13:32:05.000Z,2024-11-09T13:43:40.000Z,2024-11-09T13:51:30.000Z,2.3538732592401472,426.0,7.58,19.94,0.0
UberX,completed,2024-11-09T13:53:32.000Z,2024-11-09T14:02:17.000Z,2024-11-09T14:12:15.000Z,2.6924117250111568,583.0,7.58,18.4,0.0
UberX,completed,2024-11-09T14:08:48.000Z,2024-11-09T14:18:19.000Z,2024-11-09T14:35:05.000Z,2.5056439376899147,1006.0,7.58,19.96,0.0
UberX,completed,2024-11-09T14:36:16.000Z,2024-11-09T14:48:09.000Z,2024-11-09T15:04:14.000Z,3.354196782040905,930.0,7.58,22.95,0.0
UberX,completed,2024-11-09T15:32:41.000Z,2024-11-09T15:50:09.000Z,2024-11-09T16:12:07.000Z,6.987343956743939,1318.0,7.58,38.3,0.0
UberX,completed,2024-11-09T16:03:20.000Z,2024-11-09T16:26:47.000Z,2024-11-09T16:46:44.000Z,4.230539861570045,1197.0,7.92,28.47,0.0
UberX,completed,2024-11-09T17:01:13.000Z,2024-11-09T17:09:02.000Z,2024-11-09T17:17:15.000Z,1.4456584155264316,493.0,7.92,22.98,0.0
UberX,completed,2024-11-09T17:02:11.000Z,2024-11-09T17:24:45.000Z,2024-11-09T17:41:48.000Z,4.409119223283027,1023.0,7.92,31.48,0.0
UberX,completed,2024-11-09T18:24:23.000Z,2024-11-09T18:43:01.000Z,2024-11-09T19:06:05.000Z,5.798235450831449,1384.0,7.92,33.45,0.0
UberX,completed,2024-11-09T18:30:00.000Z,2024-11-09T18:24:10.000Z,2024-11-09T18:34:47.000Z,2.000351919787026,609.0,7.92,42.93,0.0
UberX,completed,2024-11-09T18:49:37.000Z,2024-11-09T19:14:47.000Z,2024-11-09T19:21:52.000Z,1.3872759414368772,425.0,7.92,16.76,0.0
UberX,completed,2024-11-09T19:12:52.000Z,2024-11-09T19:28:37.000Z,2024-11-09T19:51:04.000Z,5.742701446095469,1347.0,7.92,40.67,0.0
UberX,completed,2024-11-09T19:38:07.000Z,2024-11-09T19:53:10.000Z,2024-11-09T19:57:36.000Z,1.1531982646153442,241.0,7.92,21.92,0.0
UberX,completed,2024-11-09T19:52:48.000Z,2024-11-09T20:05:17.000Z,2024-11-09T20:18:49.000Z,4.117293791388756,812.0,7.92,23.74,0.0
UberX,completed,2024-11-09T20:11:58.000Z,2024-11-09T20:23:13.000Z,2024-11-09T20:32:19.000Z,2.079981394267895,546.0,7.92,17.95,0.0
UberX,completed,2024-11-10T05:17:12.000Z,2024-11-10T05:28:24.000Z,2024-11-10T05:43:03.000Z,4.092211170700781,879.0,7.41,34.8,0.0
UberX,completed,2024-11-10T05:40:41.000Z,2024-11-10T05:46:56.000Z,2024-11-10T05:49:56.000Z,1.2723039898164523,180.0,7.41,12.52,0.0
UberX,rider_canceled,2024-11-10T05:49:17.000Z,,,0.0,0.0,,10.0,9.26
UberX,completed,2024-11-10T09:18:32.000Z,2024-11-10T09:27:01.000Z,2024-11-10T09:44:53.000Z,5.891873226,1072.0,7.58,30.81,0.0
UberX,completed,2024-11-12T09:47:19.000Z,2024-11-12T09:58:03.000Z,2024-11-12T10:14:12.000Z,2.400131588702802,969.0,7.41,21.99,0.0
UberX,completed,2024-11-12T10:08:46.000Z,2024-11-12T10:21:20.000Z,2024-11-12T10:32:30.000Z,2.4922050094585457,670.0,7.41,19.07,0.0
UberX,completed,2024-11-12T10:31:32.000Z,2024-11-12T10:45:06.000Z,2024-11-12T11:01:43.000Z,3.677892750480726,997.0,7.41,24.08,0.0
UberX,completed,2024-11-12T11:01:41.000Z,2024-11-12T11:05:42.000Z,2024-11-12T11:28:26.000Z,5.688107180693409,1364.0,7.41,32.14,0.0
UberX,completed,2024-11-12T13:25:17.000Z,2024-11-12T13:34:24.000Z,2024-11-12T13:49:05.000Z,2.859915058256025,881.0,7.41,24.94,0.0
UberX,rider_canceled,2024-11-12T13:58:16.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-12T14:00:32.000Z,2024-11-12T14:05:18.000Z,2024-11-12T14:24:30.000Z,3.981593421897661,1152.0,7.58,26.96,0.0
UberX,completed,2024-11-12T14:09:15.000Z,2024-11-12T14:30:40.000Z,2024-11-12T14:50:03.000Z,2.2915138592840574,1163.0,7.58,18.54,0.0
UberX,completed,2024-11-12T14:43:55.000Z,2024-11-12T14:53:24.000Z,2024-11-12T14:57:57.000Z,0.7275686172624157,273.0,7.58,11.5,0.0
UberX,completed,2024-11-12T14:51:24.000Z,2024-11-12T15:05:51.000Z,2024-11-12T15:31:06.000Z,4.570759942430266,1494.0,7.58,28.9,0.0
UberX,completed,2024-11-12T15:36:17.000Z,2024-11-12T15:47:43.000Z,2024-11-12T16:02:10.000Z,3.7940694161083375,867.0,7.58,36.98,0.0
UberX,rider_canceled,2024-11-12T15:46:50.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-11-12T15:52:57.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-11-12T15:57:34.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-12T15:58:27.000Z,2024-11-12T16:12:41.000Z,2024-11-12T16:22:57.000Z,1.9922039503721576,616.0,7.58,22.53,0.0
UberX,completed,2024-11-12T16:13:34.000Z,2024-11-12T16:29:56.000Z,2024-11-12T16:35:09.000Z,1.076771358731304,266.0,7.58,17.32,0.0
UberX,completed,2024-11-12T16:35:07.000Z,2024-11-12T16:45:46.000Z,2024-11-12T16:54:51.000Z,2.528715988744653,545.0,7.58,24.43,0.0
UberX,completed,2024-11-12T16:47:13.000Z,2024-11-12T17:04:46.000Z,2024-11-12T17:41:03.000Z,10.291724307018344,2177.0,7.58,61.51,0.0
UberX,completed,2024-11-12T17:33:55.000Z,2024-11-12T17:51:31.000Z,2024-11-12T18:03:25.000Z,3.507320709885467,714.0,7.58,22.58,0.0
UberX,completed,2024-11-12T17:58:16.000Z,2024-11-12T18:09:07.000Z,2024-11-12T18:30:09.000Z,7.003985373713817,1262.0,7.58,34.01,0.0
UberX,rider_canceled,2024-11-12T18:29:52.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-12T18:31:29.000Z,2024-11-12T18:39:58.000Z,2024-11-12T19:17:07.000Z,6.616534761506103,2229.0,7.41,38.21,0.0
UberX,rider_canceled,2024-11-13T12:33:25.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-13T12:38:46.000Z,2024-11-13T12:49:16.000Z,2024-11-13T13:04:13.000Z,4.121035573,897.0,7.41,24.58,0.0
UberX,completed,2024-11-13T13:05:57.000Z,2024-11-13T13:14:45.000Z,2024-11-13T13:27:07.000Z,3.0130433525314557,722.0,7.41,20.25,0.0
UberX,rider_canceled,2024-11-13T13:17:08.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-13T13:20:34.000Z,2024-11-13T13:32:55.000Z,2024-11-13T13:56:38.000Z,9.802790425011066,1423.0,7.41,47.94,0.0
UberX,completed,2024-11-13T13:55:15.000Z,2024-11-13T14:05:13.000Z,2024-11-13T14:29:28.000Z,8.096016538,1455.0,7.41,40.9,0.0
UberX,completed,2024-11-13T14:23:01.000Z,2024-11-13T14:33:11.000Z,2024-11-13T14:55:00.000Z,4.531092444160606,1309.0,7.58,28.19,0.0
UberX,rider_canceled,2024-11-13T14:45:01.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-11-13T14:45:19.000Z,2024-11-13T15:05:43.000Z,2024-11-13T15:34:13.000Z,3.962046054768073,1710.0,7.58,28.58,0.0
UberX,completed,2024-11-13T15:15:37.000Z,2024-11-13T15:44:22.000Z,2024-11-13T16:14:23.000Z,6.322890829227692,1801.0,7.58,37.93,0.0
